Time,Channel B
(us),(V)

-100.10842379,-0.02258370
-100.06842379,-0.01376385
-100.02842379,-0.01376385
-99.98842379,-0.00494400
-99.94842380,0.00387585
-99.90842380,0.00387585
-99.86842380,0.00387585
-99.82842380,0.01266518
-99.78842380,0.01266518
-99.74842380,0.02145451
-99.70842380,0.02145451
-99.66842380,0.03027436
-99.62842380,0.03909421
-99.58842380,0.03909421
-99.54842380,0.04791406
-99.50842380,0.04791406
-99.46842380,0.05673391
-99.42842380,0.06555375
-99.38842380,0.07437361
-99.34842380,0.07437361
-99.30842380,0.07437361
-99.26842380,0.08319346
-99.22842380,0.08319346
-99.18842380,0.08319346
-99.14842380,0.09198279
-99.10842380,0.10080260
-99.06842380,0.10962250
-99.02842380,0.10962250
-98.98842380,0.11844230
-98.94842380,0.11844230
-98.90842380,0.11844230
-98.86842380,0.12726220
-98.82842380,0.12726220
-98.78842380,0.13608200
-98.74842380,0.14490190
-98.70842380,0.14490190
-98.66842380,0.15372170
-98.62842380,0.15372170
-98.58842380,0.15372170
-98.54842380,0.16251110
-98.50842380,0.17133090
-98.46842380,0.17133090
-98.42842380,0.18015080
-98.38842380,0.18015080
-98.34842380,0.18897060
-98.30842381,0.18897060
-98.26842381,0.18897060
-98.22842381,0.19779050
-98.18842381,0.19779050
-98.14842381,0.20661030
-98.10842381,0.21543020
-98.06842381,0.21543020
-98.02842381,0.21543020
-97.98842381,0.22425000
-97.94842381,0.23303930
-97.90842381,0.23303930
-97.86842381,0.24185920
-97.82842381,0.24185920
-97.78842381,0.25067900
-97.74842381,0.25067900
-97.70842381,0.25949890
-97.66842381,0.25949890
-97.62842381,0.25949890
-97.58842381,0.26831870
-97.54842381,0.26831870
-97.50842381,0.26831870
-97.46842381,0.28595840
-97.42842381,0.28595840
-97.38842381,0.28595840
-97.34842381,0.29477830
-97.30842381,0.29477830
-97.26842381,0.29477830
-97.22842381,0.30356760
-97.18842381,0.30356760
-97.14842381,0.30356760
-97.10842381,0.32120730
-97.06842381,0.32120730
-97.02842381,0.32120730
-96.98842381,0.32120730
-96.94842381,0.33002720
-96.90842381,0.33002720
-96.86842381,0.33002720
-96.82842381,0.33002720
-96.78842381,0.33884700
-96.74842381,0.33884700
-96.70842381,0.33884700
-96.66842382,0.35648670
-96.62842382,0.35648670
-96.58842382,0.35648670
-96.54842382,0.36530660
-96.50842382,0.36530660
-96.46842382,0.36530660
-96.42842382,0.36530660
-96.38842382,0.36530660
-96.34842382,0.37409590
