Time,Channel B
(us),(mV)

-100.10757978,-12.26844000
-100.06757978,-12.26844000
-100.02757978,-7.85851600
-99.98757978,-7.85851600
-99.94757978,0.96133300
-99.90757978,5.37125700
-99.86757978,5.37125700
-99.82757978,9.78118100
-99.78757979,14.19111000
-99.74757979,18.60103000
-99.70757979,23.01095000
-99.66757979,23.01095000
-99.62757979,31.83080000
-99.58757979,36.24073000
-99.54757979,36.24073000
-99.50757979,40.65065000
-99.46757979,45.06058000
-99.42757979,45.06058000
-99.38757979,53.89569000
-99.34757979,58.30561000
-99.30757979,58.30561000
-99.26757979,62.71553000
-99.22757979,67.12546000
-99.18757979,71.53539000
-99.14757979,75.94530000
-99.10757979,75.94530000
-99.06757979,80.35523000
-99.02757979,84.76515000
-98.98757979,89.17508000
-98.94757979,93.58500000
-98.90757979,97.99493000
-98.86757979,97.99493000
-98.82757979,106.83000000
-98.78757979,111.24000000
-98.74757979,111.24000000
-98.70757979,111.24000000
-98.66757979,120.05980000
-98.62757979,124.46970000
-98.58757979,124.46970000
-98.54757979,128.87970000
-98.50757979,133.28960000
-98.46757979,133.28960000
-98.42757979,142.10940000
-98.38757979,146.53460000
-98.34757979,146.53460000
-98.30757979,150.94450000
-98.26757979,155.35450000
-98.22757979,159.76440000
-98.18757979,159.76440000
-98.14757979,164.17430000
-98.10757980,168.58420000
-98.06757980,172.99420000
-98.02757980,177.40410000
-97.98757980,181.81400000
-97.94757980,181.81400000
-97.90757980,186.22390000
-97.86757980,186.22390000
-97.82757980,190.63390000
-97.78757980,195.05900000
-97.74757980,199.46900000
-97.70757980,199.46900000
-97.66757980,203.87890000
-97.62757980,208.28880000
-97.58757980,212.69870000
-97.54757980,217.10870000
-97.50757980,217.10870000
-97.46757980,221.51860000
-97.42757980,221.51860000
-97.38757980,230.33840000
-97.34757980,230.33840000
-97.30757980,234.74840000
-97.26757980,234.74840000
-97.22757980,234.74840000
-97.18757980,239.15830000
-97.14757980,247.99340000
-97.10757980,247.99340000
-97.06757980,252.40330000
-97.02757980,252.40330000
-96.98757980,252.40330000
-96.94757980,261.22310000
-96.90757980,261.22310000
-96.86757980,265.63310000
-96.82757980,270.04300000
-96.78757980,270.04300000
-96.74757980,274.45290000
-96.70757980,274.45290000
-96.66757980,278.86290000
-96.62757980,278.86290000
-96.58757980,283.27280000
-96.54757980,287.69800000
-96.50757980,287.69800000
-96.46757981,287.69800000
-96.42757981,292.10790000
-96.38757981,296.51780000
-96.34757981,300.92770000
-96.30757981,300.92770000
-96.26757981,305.33770000
-96.22757981,305.33770000
-96.18757981,305.33770000
-96.14757981,309.74760000
-96.10757981,309.74760000
-96.06757981,318.56740000
-96.02757981,318.56740000
-95.98757981,322.97740000
-95.94757981,322.97740000
-95.90757981,322.97740000
-95.86757981,322.97740000
-95.82757981,327.38730000
-95.78757981,327.38730000
-95.74757981,327.38730000
-95.70757981,336.22240000
-95.66757981,336.22240000
-95.62757981,336.22240000
-95.58757981,340.63230000
-95.54757981,340.63230000
-95.50757981,340.63230000
-95.46757981,340.63230000
-95.42757981,345.04220000
-95.38757981,345.04220000
-95.34757981,349.45220000
-95.30757981,349.45220000
-95.26757981,349.45220000
-95.22757981,353.86210000
-95.18757981,353.86210000
-95.14757981,358.27200000
-95.10757981,358.27200000
-95.06757981,358.27200000
-95.02757981,358.27200000
-94.98757981,362.68190000
-94.94757981,362.68190000
-94.90757981,362.68190000
-94.86757981,367.09190000
-94.82757982,367.09190000
-94.78757982,367.09190000
-94.74757982,371.50180000
-94.70757982,371.50180000
-94.66757982,371.50180000
-94.62757982,371.50180000
-94.58757982,371.50180000
-94.54757982,371.50180000
-94.50757982,375.91170000
-94.46757982,375.91170000
-94.42757982,375.91170000
-94.38757982,375.91170000
-94.34757982,375.91170000
-94.30757982,375.91170000
-94.26757982,375.91170000
-94.22757982,375.91170000
-94.18757982,375.91170000
-94.14757982,380.32160000
-94.10757982,375.91170000
-94.06757982,380.32160000
-94.02757982,380.32160000
-93.98757982,380.32160000
-93.94757982,380.32160000
-93.90757982,380.32160000
-93.86757982,380.32160000
-93.82757982,380.32160000
-93.78757982,380.32160000
-93.74757982,380.32160000
-93.70757982,380.32160000
-93.66757982,380.32160000
-93.62757982,380.32160000
-93.58757982,380.32160000
-93.54757982,380.32160000
-93.50757982,380.32160000
-93.46757982,380.32160000
-93.42757982,380.32160000
-93.38757982,380.32160000
-93.34757982,380.32160000
-93.30757982,380.32160000
-93.26757982,380.32160000
-93.22757982,380.32160000
-93.18757983,380.32160000
-93.14757983,375.91170000
-93.10757983,380.32160000
-93.06757983,375.91170000
-93.02757983,375.91170000
-92.98757983,375.91170000
-92.94757983,375.91170000
-92.90757983,375.91170000
-92.86757983,375.91170000
-92.82757983,371.50180000
-92.78757983,371.50180000
-92.74757983,375.91170000
-92.70757983,371.50180000
-92.66757983,371.50180000
-92.62757983,371.50180000
-92.58757983,367.09190000
-92.54757983,367.09190000
-92.50757983,367.09190000
-92.46757983,362.68190000
-92.42757983,362.68190000
-92.38757983,362.68190000
-92.34757983,362.68190000
-92.30757983,358.27200000
-92.26757983,358.27200000
-92.22757983,358.27200000
-92.18757983,358.27200000
-92.14757983,358.27200000
-92.10757983,353.86210000
-92.06757983,358.27200000
-92.02757983,353.86210000
-91.98757983,349.45220000
-91.94757983,345.04220000
-91.90757983,345.04220000
-91.86757983,345.04220000
-91.82757983,340.63230000
-91.78757983,340.63230000
-91.74757983,340.63230000
-91.70757983,340.63230000
-91.66757983,336.22240000
-91.62757983,336.22240000
-91.58757983,331.79720000
-91.54757984,327.38730000
-91.50757984,327.38730000
-91.46757984,327.38730000
-91.42757984,322.97740000
-91.38757984,322.97740000
-91.34757984,322.97740000
-91.30757984,318.56740000
-91.26757984,318.56740000
-91.22757984,314.15750000
-91.18757984,309.74760000
-91.14757984,309.74760000
-91.10757984,305.33770000
-91.06757984,305.33770000
-91.02757984,305.33770000
-90.98757984,300.92770000
-90.94757984,300.92770000
-90.90757984,296.51780000
-90.86757984,292.10790000
-90.82757984,287.69800000
-90.78757984,287.69800000
-90.74757984,287.69800000
-90.70757984,283.27280000
-90.66757984,283.27280000
-90.62757984,274.45290000
-90.58757984,274.45290000
-90.54757984,270.04300000
-90.50757984,270.04300000
-90.46757984,265.63310000
-90.42757984,265.63310000
-90.38757984,261.22310000
-90.34757984,256.81320000
-90.30757984,256.81320000
-90.26757984,252.40330000
-90.22757984,252.40330000
-90.18757984,247.99340000
-90.14757984,243.58350000
-90.10757984,239.15830000
-90.06757984,234.74840000
-90.02757984,234.74840000
-89.98757984,230.33840000
-89.94757984,230.33840000
-89.90757985,225.92850000
-89.86757985,225.92850000
-89.82757985,217.10870000
-89.78757985,217.10870000
-89.74757985,212.69870000
-89.70757985,212.69870000
-89.66757985,203.87890000
-89.62757985,203.87890000
-89.58757985,199.46900000
-89.54757985,199.46900000
-89.50757985,195.05900000
-89.46757985,195.05900000
-89.42757985,186.22390000
-89.38757985,181.81400000
-89.34757985,181.81400000
-89.30757985,181.81400000
-89.26757985,177.40410000
-89.22757985,168.58420000
-89.18757985,164.17430000
-89.14757985,164.17430000
-89.10757985,159.76440000
-89.06757985,155.35450000
-89.02757985,155.35450000
-88.98757985,146.53460000
-88.94757985,146.53460000
-88.90757985,146.53460000
-88.86757985,142.10940000
-88.82757985,133.28960000
-88.78757985,128.87970000
-88.74757985,128.87970000
-88.70757985,124.46970000
-88.66757985,124.46970000
-88.62757985,120.05980000
-88.58757985,111.24000000
-88.54757985,111.24000000
-88.50757985,106.83000000
-88.46757985,102.42010000
-88.42757985,97.99493000
-88.38757985,93.58500000
-88.34757985,93.58500000
-88.30757985,89.17508000
-88.26757986,84.76515000
-88.22757986,80.35523000
-88.18757986,75.94530000
-88.14757986,75.94530000
-88.10757986,71.53539000
-88.06757986,67.12546000
-88.02757986,62.71553000
-87.98757986,58.30561000
-87.94757986,58.30561000
-87.90757986,53.89569000
-87.86757986,45.06058000
-87.82757986,40.65065000
-87.78757986,40.65065000
-87.74757986,36.24073000
-87.70757986,36.24073000
-87.66757986,27.42088000
-87.62757986,23.01095000
-87.58757986,23.01095000
-87.54757986,18.60103000
-87.50757986,14.19111000
-87.46757986,9.78118100
-87.42757986,5.37125700
-87.38757986,0.96133300
-87.34757986,0.96133300
-87.30757986,-3.44859100
-87.26757986,-12.26844000
-87.22757986,-12.26844000
-87.18757986,-16.67836000
-87.14757986,-21.08829000
-87.10757986,-25.49821000
-87.06757986,-29.90814000
-87.02757986,-29.90814000
-86.98757986,-38.72799000
-86.94757986,-43.15317000
-86.90757986,-47.56310000
-86.86757986,-47.56310000
-86.82757986,-51.97302000
-86.78757986,-51.97302000
-86.74757986,-60.79287000
-86.70757986,-65.20279000
-86.66757986,-65.20279000
-86.62757986,-69.61272000
-86.58757987,-74.02264000
-86.54757987,-78.43256000
-86.50757987,-82.84248000
-86.46757987,-82.84248000
-86.42757987,-87.25241000
-86.38757987,-91.67760000
-86.34757987,-96.08752000
-86.30757987,-100.49750000
-86.26757987,-100.49750000
-86.22757987,-104.90740000
-86.18757987,-113.72720000
-86.14757987,-118.13710000
-86.10757987,-118.13710000
-86.06757987,-122.54710000
-86.02757987,-126.95700000
-85.98757987,-131.36690000
-85.94757987,-135.79210000
-85.90757987,-135.79210000
-85.86757987,-140.20200000
-85.82757987,-144.61190000
-85.78757987,-149.02190000
-85.74757987,-153.43180000
-85.70757987,-153.43180000
-85.66757987,-157.84170000
-85.62757987,-157.84170000
-85.58757987,-162.25160000
-85.54757987,-171.07150000
-85.50757987,-171.07150000
-85.46757987,-175.48140000
-85.42757987,-175.48140000
-85.38757987,-179.89130000
-85.34757987,-184.31650000
-85.30757987,-188.72640000
-85.26757987,-188.72640000
-85.22757987,-193.13640000
-85.18757987,-197.54630000
-85.14757987,-201.95620000
-85.10757987,-206.36610000
-85.06757987,-206.36610000
-85.02757987,-206.36610000
-84.98757987,-210.77610000
-84.94757988,-215.18600000
-84.90757988,-219.59590000
-84.86757988,-224.00580000
-84.82757988,-224.00580000
-84.78757988,-228.41580000
-84.74757988,-228.41580000
-84.70757988,-232.84100000
-84.66757988,-237.25090000
-84.62757988,-241.66080000
-84.58757988,-241.66080000
-84.54757988,-246.07070000
-84.50757988,-246.07070000
-84.46757988,-254.89060000
-84.42757988,-254.89060000
-84.38757988,-259.30050000
-84.34757988,-259.30050000
-84.30757988,-259.30050000
-84.26757988,-263.71040000
-84.22757988,-268.12040000
-84.18757988,-272.53030000
-84.14757988,-272.53030000
-84.10757988,-276.95550000
-84.06757988,-276.95550000
-84.02757988,-281.36540000
-83.98757988,-281.36540000
-83.94757988,-285.77530000
-83.90757988,-290.18520000
-83.86757988,-290.18520000
-83.82757988,-290.18520000
-83.78757988,-294.59520000
-83.74757988,-299.00510000
-83.70757988,-299.00510000
-83.66757988,-299.00510000
-83.62757988,-303.41500000
-83.58757988,-307.82490000
-83.54757988,-312.23490000
-83.50757988,-312.23490000
-83.46757988,-312.23490000
-83.42757988,-316.64480000
-83.38757988,-316.64480000
-83.34757988,-316.64480000
-83.30757989,-325.47990000
-83.26757989,-325.47990000
-83.22757989,-325.47990000
-83.18757989,-329.88980000
-83.14757989,-329.88980000
-83.10757989,-329.88980000
-83.06757989,-334.29970000
-83.02757989,-334.29970000
-82.98757989,-334.29970000
-82.94757989,-338.70970000
-82.90757989,-338.70970000
-82.86757989,-343.11960000
-82.82757989,-343.11960000
-82.78757989,-347.52950000
-82.74757989,-347.52950000
-82.70757989,-347.52950000
-82.66757989,-347.52950000
-82.62757989,-347.52950000
-82.58757989,-347.52950000
-82.54757989,-351.93940000
-82.50757989,-351.93940000
-82.46757989,-351.93940000
-82.42757989,-356.34940000
-82.38757989,-356.34940000
-82.34757989,-356.34940000
-82.30757989,-360.75930000
-82.26757989,-360.75930000
-82.22757989,-360.75930000
-82.18757989,-365.16920000
-82.14757989,-365.16920000
-82.10757989,-365.16920000
-82.06757989,-365.16920000
-82.02757989,-365.16920000
-81.98757989,-365.16920000
-81.94757989,-365.16920000
-81.90757989,-365.16920000
-81.86757989,-369.57910000
-81.82757989,-369.57910000
-81.78757989,-369.57910000
-81.74757989,-369.57910000
-81.70757989,-369.57910000
-81.66757990,-369.57910000
-81.62757990,-374.00430000
-81.58757990,-374.00430000
-81.54757990,-374.00430000
-81.50757990,-374.00430000
-81.46757990,-374.00430000
-81.42757990,-374.00430000
-81.38757990,-374.00430000
-81.34757990,-374.00430000
-81.30757990,-374.00430000
-81.26757990,-374.00430000
-81.22757990,-378.41420000
-81.18757990,-378.41420000
-81.14757990,-374.00430000
-81.10757990,-374.00430000
-81.06757990,-374.00430000
-81.02757990,-374.00430000
-80.98757990,-374.00430000
-80.94757990,-374.00430000
-80.90757990,-374.00430000
-80.86757990,-374.00430000
-80.82757990,-374.00430000
-80.78757990,-374.00430000
-80.74757990,-374.00430000
-80.70757990,-374.00430000
-80.66757990,-369.57910000
-80.62757990,-369.57910000
-80.58757990,-369.57910000
-80.54757990,-369.57910000
-80.50757990,-369.57910000
-80.46757990,-369.57910000
