Time,Channel B
(us),(mV)

-100.10466212,-12.26844000
-100.06466212,-7.85851600
-100.02466212,-7.85851600
-99.98466212,-3.44859100
-99.94466213,-3.44859100
-99.90466213,0.96133300
-99.86466213,5.37125700
-99.82466213,5.37125700
-99.78466213,5.37125700
-99.74466213,9.78118100
-99.70466213,9.78118100
-99.66466213,14.19111000
-99.62466213,18.60103000
-99.58466213,18.60103000
-99.54466213,18.60103000
-99.50466213,23.01095000
-99.46466213,23.01095000
-99.42466213,27.42088000
-99.38466213,31.83080000
-99.34466213,36.24073000
-99.30466213,36.24073000
-99.26466213,40.65065000
-99.22466213,40.65065000
-99.18466213,40.65065000
-99.14466213,45.06058000
-99.10466213,45.06058000
-99.06466213,49.47050000
-99.02466213,53.89569000
-98.98466213,53.89569000
-98.94466213,58.30561000
-98.90466213,58.30561000
-98.86466213,62.71553000
-98.82466213,62.71553000
-98.78466213,62.71553000
-98.74466213,67.12546000
-98.70466213,71.53539000
-98.66466213,71.53539000
-98.62466213,75.94530000
-98.58466213,75.94530000
-98.54466213,75.94530000
-98.50466213,80.35523000
-98.46466213,84.76515000
-98.42466213,84.76515000
-98.38466213,89.17508000
-98.34466213,89.17508000
-98.30466214,93.58500000
-98.26466214,93.58500000
-98.22466214,93.58500000
-98.18466214,97.99493000
-98.14466214,97.99493000
-98.10466214,102.42010000
-98.06466214,106.83000000
-98.02466214,106.83000000
-97.98466214,106.83000000
-97.94466214,111.24000000
-97.90466214,111.24000000
-97.86466214,111.24000000
-97.82466214,115.64990000
-97.78466214,120.05980000
-97.74466214,124.46970000
-97.70466214,124.46970000
-97.66466214,124.46970000
-97.62466214,124.46970000
-97.58466214,128.87970000
-97.54466214,133.28960000
-97.50466214,128.87970000
-97.46466214,133.28960000
-97.42466214,137.69950000
-97.38466214,137.69950000
-97.34466214,137.69950000
-97.30466214,142.10940000
-97.26466214,146.53460000
-97.22466214,146.53460000
-97.18466214,146.53460000
-97.14466214,146.53460000
-97.10466214,150.94450000
-97.06466214,150.94450000
-97.02466214,155.35450000
-96.98466214,159.76440000
-96.94466214,159.76440000
-96.90466214,159.76440000
-96.86466214,159.76440000
-96.82466214,164.17430000
-96.78466214,164.17430000
-96.74466214,164.17430000
-96.70466214,164.17430000
-96.66466214,168.58420000
-96.62466215,168.58420000
-96.58466215,168.58420000
-96.54466215,177.40410000
-96.50466215,177.40410000
-96.46466215,177.40410000
-96.42466215,177.40410000
-96.38466215,177.40410000
-96.34466215,181.81400000
-96.30466215,181.81400000
-96.26466215,181.81400000
-96.22466215,181.81400000
-96.18466215,186.22390000
-96.14466215,186.22390000
-96.10466215,190.63390000
-96.06466215,190.63390000
-96.02466215,195.05900000
-95.98466215,195.05900000
-95.94466215,195.05900000
-95.90466215,195.05900000
-95.86466215,195.05900000
-95.82466215,199.46900000
-95.78466215,199.46900000
-95.74466215,199.46900000
-95.70466215,199.46900000
-95.66466215,199.46900000
-95.62466215,199.46900000
-95.58466215,203.87890000
-95.54466215,203.87890000
-95.50466215,203.87890000
-95.46466215,208.28880000
-95.42466215,203.87890000
-95.38466215,212.69870000
-95.34466215,212.69870000
-95.30466215,212.69870000
-95.26466215,212.69870000
-95.22466215,212.69870000
-95.18466215,212.69870000
-95.14466215,217.10870000
-95.10466215,217.10870000
-95.06466215,217.10870000
-95.02466215,217.10870000
-94.98466216,217.10870000
-94.94466216,217.10870000
-94.90466216,217.10870000
-94.86466216,217.10870000
-94.82466216,217.10870000
-94.78466216,221.51860000
-94.74466216,221.51860000
-94.70466216,221.51860000
-94.66466216,221.51860000
-94.62466216,221.51860000
-94.58466216,221.51860000
-94.54466216,221.51860000
-94.50466216,221.51860000
-94.46466216,225.92850000
-94.42466216,221.51860000
-94.38466216,225.92850000
-94.34466216,225.92850000
-94.30466216,225.92850000
-94.26466216,225.92850000
-94.22466216,225.92850000
-94.18466216,225.92850000
-94.14466216,225.92850000
-94.10466216,230.33840000
-94.06466216,230.33840000
-94.02466216,230.33840000
-93.98466216,225.92850000
-93.94466216,230.33840000
-93.90466216,230.33840000
-93.86466216,225.92850000
-93.82466216,230.33840000
-93.78466216,230.33840000
-93.74466216,230.33840000
-93.70466216,230.33840000
-93.66466216,230.33840000
-93.62466216,230.33840000
-93.58466216,230.33840000
-93.54466216,230.33840000
-93.50466216,225.92850000
-93.46466216,230.33840000
-93.42466216,230.33840000
-93.38466216,230.33840000
-93.34466217,230.33840000
-93.30466217,225.92850000
-93.26466217,225.92850000
-93.22466217,225.92850000
-93.18466217,225.92850000
-93.14466217,225.92850000
-93.10466217,225.92850000
-93.06466217,225.92850000
-93.02466217,225.92850000
-92.98466217,225.92850000
-92.94466217,221.51860000
-92.90466217,221.51860000
-92.86466217,221.51860000
-92.82466217,221.51860000
-92.78466217,217.10870000
-92.74466217,221.51860000
-92.70466217,217.10870000
-92.66466217,217.10870000
-92.62466217,217.10870000
-92.58466217,217.10870000
-92.54466217,217.10870000
-92.50466217,217.10870000
-92.46466217,217.10870000
-92.42466217,217.10870000
-92.38466217,212.69870000
-92.34466217,217.10870000
-92.30466217,217.10870000
-92.26466217,212.69870000
-92.22466217,212.69870000
-92.18466217,212.69870000
-92.14466217,212.69870000
-92.10466217,208.28880000
-92.06466217,208.28880000
-92.02466217,208.28880000
-91.98466217,203.87890000
-91.94466217,203.87890000
-91.90466217,203.87890000
-91.86466217,203.87890000
-91.82466217,199.46900000
-91.78466217,199.46900000
-91.74466217,199.46900000
-91.70466218,199.46900000
-91.66466218,199.46900000
-91.62466218,195.05900000
-91.58466218,195.05900000
-91.54466218,195.05900000
-91.50466218,195.05900000
-91.46466218,195.05900000
-91.42466218,190.63390000
-91.38466218,190.63390000
-91.34466218,186.22390000
-91.30466218,186.22390000
-91.26466218,181.81400000
-91.22466218,181.81400000
-91.18466218,181.81400000
-91.14466218,181.81400000
-91.10466218,177.40410000
-91.06466218,181.81400000
-91.02466218,177.40410000
-90.98466218,177.40410000
-90.94466218,172.99420000
-90.90466218,168.58420000
-90.86466218,168.58420000
-90.82466218,164.17430000
-90.78466218,164.17430000
-90.74466218,164.17430000
-90.70466218,164.17430000
-90.66466218,164.17430000
-90.62466218,159.76440000
-90.58466218,159.76440000
-90.54466218,159.76440000
-90.50466218,159.76440000
-90.46466218,155.35450000
-90.42466218,150.94450000
-90.38466218,150.94450000
-90.34466218,146.53460000
-90.30466218,146.53460000
-90.26466218,146.53460000
-90.22466218,146.53460000
-90.18466218,142.10940000
-90.14466218,142.10940000
-90.10466218,137.69950000
-90.06466219,133.28960000
-90.02466219,133.28960000
-89.98466219,133.28960000
-89.94466219,128.87970000
-89.90466219,128.87970000
-89.86466219,124.46970000
-89.82466219,124.46970000
-89.78466219,124.46970000
-89.74466219,120.05980000
-89.70466219,115.64990000
-89.66466219,115.64990000
-89.62466219,111.24000000
-89.58466219,111.24000000
-89.54466219,106.83000000
-89.50466219,111.24000000
-89.46466219,106.83000000
-89.42466219,102.42010000
-89.38466219,102.42010000
-89.34466219,97.99493000
-89.30466219,93.58500000
-89.26466219,93.58500000
-89.22466219,93.58500000
-89.18466219,89.17508000
-89.14466219,89.17508000
-89.10466219,89.17508000
-89.06466219,89.17508000
-89.02466219,80.35523000
-88.98466219,80.35523000
-88.94466219,75.94530000
-88.90466219,75.94530000
-88.86466219,71.53539000
-88.82466219,71.53539000
-88.78466219,71.53539000
-88.74466219,67.12546000
-88.70466219,62.71553000
-88.66466219,62.71553000
-88.62466219,58.30561000
-88.58466219,58.30561000
-88.54466219,58.30561000
-88.50466219,53.89569000
-88.46466219,53.89569000
-88.42466220,49.47050000
-88.38466220,45.06058000
-88.34466220,40.65065000
-88.30466220,40.65065000
-88.26466220,40.65065000
-88.22466220,40.65065000
-88.18466220,36.24073000
-88.14466220,36.24073000
-88.10466220,27.42088000
-88.06466220,27.42088000
-88.02466220,23.01095000
-87.98466220,23.01095000
-87.94466220,23.01095000
-87.90466220,18.60103000
-87.86466220,18.60103000
-87.82466220,14.19111000
-87.78466220,9.78118100
-87.74466220,9.78118100
-87.70466220,5.37125700
-87.66466220,5.37125700
-87.62466220,0.96133300
-87.58466220,0.96133300
-87.54466220,0.96133300
-87.50466220,-7.85851600
-87.46466220,-7.85851600
-87.42466220,-12.26844000
-87.38466220,-12.26844000
-87.34466220,-12.26844000
-87.30466220,-16.67836000
-87.26466220,-16.67836000
-87.22466220,-21.08829000
-87.18466220,-25.49821000
-87.14466220,-25.49821000
-87.10466220,-29.90814000
-87.06466220,-29.90814000
-87.02466220,-34.31806000
-86.98466220,-34.31806000
-86.94466220,-38.72799000
-86.90466220,-43.15317000
-86.86466220,-43.15317000
-86.82466220,-47.56310000
-86.78466221,-47.56310000
-86.74466221,-47.56310000
-86.70466221,-51.97302000
-86.66466221,-51.97302000
-86.62466221,-56.38294000
-86.58466221,-60.79287000
-86.54466221,-60.79287000
-86.50466221,-65.20279000
-86.46466221,-65.20279000
-86.42466221,-65.20279000
-86.38466221,-69.61272000
-86.34466221,-69.61272000
-86.30466221,-74.02264000
-86.26466221,-78.43256000
-86.22466221,-82.84248000
-86.18466221,-82.84248000
-86.14466221,-82.84248000
-86.10466221,-87.25241000
-86.06466221,-87.25241000
-86.02466221,-91.67760000
-85.98466221,-91.67760000
-85.94466221,-96.08752000
-85.90466221,-96.08752000
-85.86466221,-100.49750000
-85.82466221,-100.49750000
-85.78466221,-100.49750000
-85.74466221,-104.90740000
-85.70466221,-104.90740000
-85.66466221,-109.31730000
-85.62466221,-113.72720000
-85.58466221,-118.13710000
-85.54466221,-113.72720000
-85.50466221,-118.13710000
-85.46466221,-118.13710000
-85.42466221,-122.54710000
-85.38466221,-122.54710000
-85.34466221,-126.95700000
-85.30466221,-126.95700000
-85.26466221,-131.36690000
-85.22466221,-135.79210000
-85.18466221,-135.79210000
-85.14466221,-135.79210000
-85.10466222,-135.79210000
-85.06466222,-140.20200000
-85.02466222,-140.20200000
-84.98466222,-144.61190000
-84.94466222,-144.61190000
-84.90466222,-149.02190000
-84.86466222,-149.02190000
-84.82466222,-153.43180000
-84.78466222,-153.43180000
-84.74466222,-153.43180000
-84.70466222,-153.43180000
-84.66466222,-157.84170000
-84.62466222,-157.84170000
-84.58466222,-157.84170000
-84.54466222,-162.25160000
-84.50466222,-166.66160000
-84.46466222,-171.07150000
-84.42466222,-171.07150000
-84.38466222,-171.07150000
-84.34466222,-171.07150000
-84.30466222,-171.07150000
-84.26466222,-175.48140000
-84.22466222,-175.48140000
-84.18466222,-179.89130000
-84.14466222,-179.89130000
-84.10466222,-184.31650000
-84.06466222,-184.31650000
-84.02466222,-188.72640000
-83.98466222,-188.72640000
-83.94466222,-188.72640000
-83.90466222,-188.72640000
-83.86466222,-188.72640000
-83.82466222,-193.13640000
-83.78466222,-193.13640000
-83.74466222,-193.13640000
-83.70466222,-193.13640000
-83.66466222,-197.54630000
-83.62466222,-193.13640000
-83.58466222,-201.95620000
-83.54466222,-201.95620000
-83.50466222,-206.36610000
-83.46466223,-206.36610000
-83.42466223,-206.36610000
-83.38466223,-206.36610000
-83.34466223,-206.36610000
-83.30466223,-206.36610000
-83.26466223,-206.36610000
-83.22466223,-210.77610000
-83.18466223,-210.77610000
-83.14466223,-215.18600000
-83.10466223,-215.18600000
-83.06466223,-215.18600000
-83.02466223,-215.18600000
-82.98466223,-219.59590000
-82.94466223,-219.59590000
-82.90466223,-219.59590000
-82.86466223,-219.59590000
-82.82466223,-224.00580000
-82.78466223,-224.00580000
-82.74466223,-224.00580000
-82.70466223,-224.00580000
-82.66466223,-224.00580000
-82.62466223,-224.00580000
-82.58466223,-224.00580000
-82.54466223,-228.41580000
-82.50466223,-224.00580000
-82.46466223,-224.00580000
-82.42466223,-228.41580000
-82.38466223,-228.41580000
-82.34466223,-228.41580000
-82.30466223,-228.41580000
-82.26466223,-228.41580000
-82.22466223,-232.84100000
-82.18466223,-232.84100000
-82.14466223,-232.84100000
-82.10466223,-232.84100000
-82.06466223,-232.84100000
-82.02466223,-232.84100000
-81.98466223,-237.25090000
-81.94466223,-237.25090000
-81.90466223,-237.25090000
-81.86466223,-237.25090000
-81.82466224,-237.25090000
-81.78466224,-237.25090000
-81.74466224,-237.25090000
-81.70466224,-237.25090000
-81.66466224,-237.25090000
-81.62466224,-237.25090000
-81.58466224,-241.66080000
-81.54466224,-241.66080000
-81.50466224,-241.66080000
-81.46466224,-241.66080000
-81.42466224,-241.66080000
-81.38466224,-237.25090000
-81.34466224,-241.66080000
-81.30466224,-241.66080000
-81.26466224,-237.25090000
-81.22466224,-241.66080000
-81.18466224,-241.66080000
-81.14466224,-241.66080000
-81.10466224,-237.25090000
-81.06466224,-241.66080000
-81.02466224,-241.66080000
-80.98466224,-241.66080000
-80.94466224,-241.66080000
-80.90466224,-237.25090000
-80.86466224,-237.25090000
-80.82466224,-237.25090000
-80.78466224,-237.25090000
-80.74466224,-241.66080000
-80.70466224,-237.25090000
-80.66466224,-237.25090000
-80.62466224,-237.25090000
-80.58466224,-237.25090000
-80.54466224,-237.25090000
-80.50466224,-232.84100000
