Time,Channel B
(us),(mV)

-100.08821118,-12.26844000
-100.04821118,-7.85851600
-100.00821118,-7.85851600
-99.96821118,-3.44859100
-99.92821118,0.96133300
-99.88821119,5.37125700
-99.84821119,5.37125700
-99.80821119,9.78118100
-99.76821119,9.78118100
-99.72821119,14.19111000
-99.68821119,18.60103000
-99.64821119,23.01095000
-99.60821119,23.01095000
-99.56821119,23.01095000
-99.52821119,27.42088000
-99.48821119,31.83080000
-99.44821119,36.24073000
-99.40821119,40.65065000
-99.36821119,40.65065000
-99.32821119,45.06058000
-99.28821119,45.06058000
-99.24821119,49.47050000
-99.20821119,53.89569000
-99.16821119,53.89569000
-99.12821119,58.30561000
-99.08821119,58.30561000
-99.04821119,62.71553000
-99.00821119,67.12546000
-98.96821119,71.53539000
-98.92821119,75.94530000
-98.88821119,75.94530000
-98.84821119,75.94530000
-98.80821119,80.35523000
-98.76821119,84.76515000
-98.72821119,89.17508000
-98.68821119,89.17508000
-98.64821119,93.58500000
-98.60821119,93.58500000
-98.56821119,97.99493000
-98.52821119,97.99493000
-98.48821119,106.83000000
-98.44821119,106.83000000
-98.40821119,106.83000000
-98.36821119,111.24000000
-98.32821119,111.24000000
-98.28821119,115.64990000
-98.24821120,120.05980000
-98.20821120,124.46970000
-98.16821120,124.46970000
-98.12821120,128.87970000
-98.08821120,128.87970000
-98.04821120,133.28960000
-98.00821120,133.28960000
-97.96821120,137.69950000
-97.92821120,142.10940000
-97.88821120,142.10940000
-97.84821120,146.53460000
-97.80821120,146.53460000
-97.76821120,150.94450000
-97.72821120,150.94450000
-97.68821120,155.35450000
-97.64821120,159.76440000
-97.60821120,164.17430000
-97.56821120,164.17430000
-97.52821120,164.17430000
-97.48821120,168.58420000
-97.44821120,168.58420000
-97.40821120,177.40410000
-97.36821120,177.40410000
-97.32821120,177.40410000
-97.28821120,181.81400000
-97.24821120,181.81400000
-97.20821120,181.81400000
-97.16821120,186.22390000
-97.12821120,190.63390000
-97.08821120,190.63390000
-97.04821120,195.05900000
-97.00821120,195.05900000
-96.96821120,199.46900000
-96.92821120,199.46900000
-96.88821120,199.46900000
-96.84821120,203.87890000
-96.80821120,203.87890000
-96.76821120,203.87890000
-96.72821120,212.69870000
-96.68821120,212.69870000
-96.64821120,212.69870000
-96.60821121,217.10870000
-96.56821121,217.10870000
-96.52821121,217.10870000
-96.48821121,221.51860000
-96.44821121,221.51860000
-96.40821121,225.92850000
-96.36821121,225.92850000
-96.32821121,230.33840000
-96.28821121,230.33840000
-96.24821121,234.74840000
-96.20821121,234.74840000
-96.16821121,234.74840000
-96.12821121,234.74840000
-96.08821121,239.15830000
-96.04821121,239.15830000
-96.00821121,243.58350000
-95.96821121,243.58350000
-95.92821121,247.99340000
-95.88821121,247.99340000
-95.84821121,252.40330000
-95.80821121,247.99340000
-95.76821121,252.40330000
-95.72821121,252.40330000
-95.68821121,252.40330000
-95.64821121,256.81320000
-95.60821121,256.81320000
-95.56821121,256.81320000
-95.52821121,261.22310000
-95.48821121,261.22310000
-95.44821121,265.63310000
-95.40821121,265.63310000
-95.36821121,265.63310000
-95.32821121,265.63310000
-95.28821121,270.04300000
-95.24821121,270.04300000
-95.20821121,270.04300000
-95.16821121,270.04300000
-95.12821121,270.04300000
-95.08821121,274.45290000
-95.04821121,274.45290000
-95.00821121,274.45290000
-94.96821122,274.45290000
-94.92821122,278.86290000
-94.88821122,278.86290000
-94.84821122,278.86290000
-94.80821122,278.86290000
-94.76821122,283.27280000
-94.72821122,283.27280000
-94.68821122,283.27280000
-94.64821122,283.27280000
-94.60821122,283.27280000
-94.56821122,283.27280000
-94.52821122,283.27280000
-94.48821122,287.69800000
-94.44821122,287.69800000
-94.40821122,287.69800000
-94.36821122,287.69800000
-94.32821122,287.69800000
-94.28821122,287.69800000
-94.24821122,287.69800000
-94.20821122,287.69800000
-94.16821122,287.69800000
-94.12821122,287.69800000
-94.08821122,287.69800000
-94.04821122,287.69800000
-94.00821122,287.69800000
-93.96821122,287.69800000
-93.92821122,287.69800000
-93.88821122,287.69800000
-93.84821122,287.69800000
-93.80821122,292.10790000
-93.76821122,287.69800000
-93.72821122,287.69800000
-93.68821122,287.69800000
-93.64821122,287.69800000
-93.60821122,287.69800000
-93.56821122,287.69800000
-93.52821122,287.69800000
-93.48821122,287.69800000
-93.44821122,287.69800000
-93.40821122,287.69800000
-93.36821122,287.69800000
-93.32821122,287.69800000
-93.28821123,287.69800000
-93.24821123,287.69800000
-93.20821123,287.69800000
-93.16821123,287.69800000
-93.12821123,287.69800000
-93.08821123,287.69800000
-93.04821123,287.69800000
-93.00821123,287.69800000
-92.96821123,283.27280000
-92.92821123,283.27280000
-92.88821123,283.27280000
-92.84821123,283.27280000
-92.80821123,283.27280000
-92.76821123,283.27280000
-92.72821123,283.27280000
-92.68821123,283.27280000
-92.64821123,278.86290000
-92.60821123,278.86290000
-92.56821123,274.45290000
-92.52821123,278.86290000
-92.48821123,274.45290000
-92.44821123,274.45290000
-92.40821123,274.45290000
-92.36821123,274.45290000
-92.32821123,274.45290000
-92.28821123,270.04300000
-92.24821123,270.04300000
-92.20821123,270.04300000
-92.16821123,270.04300000
-92.12821123,270.04300000
-92.08821123,265.63310000
-92.04821123,265.63310000
-92.00821123,261.22310000
-91.96821123,261.22310000
-91.92821123,261.22310000
-91.88821123,261.22310000
-91.84821123,252.40330000
-91.80821123,256.81320000
-91.76821123,252.40330000
-91.72821123,252.40330000
-91.68821123,252.40330000
-91.64821124,247.99340000
-91.60821124,252.40330000
-91.56821124,247.99340000
-91.52821124,243.58350000
-91.48821124,239.15830000
-91.44821124,239.15830000
-91.40821124,239.15830000
-91.36821124,234.74840000
-91.32821124,234.74840000
-91.28821124,234.74840000
-91.24821124,234.74840000
-91.20821124,230.33840000
-91.16821124,230.33840000
-91.12821124,230.33840000
-91.08821124,225.92850000
-91.04821124,221.51860000
-91.00821124,221.51860000
-90.96821124,217.10870000
-90.92821124,217.10870000
-90.88821124,217.10870000
-90.84821124,212.69870000
-90.80821124,212.69870000
-90.76821124,212.69870000
-90.72821124,212.69870000
-90.68821124,208.28880000
-90.64821124,203.87890000
-90.60821124,203.87890000
-90.56821124,199.46900000
-90.52821124,199.46900000
-90.48821124,195.05900000
-90.44821124,195.05900000
-90.40821124,195.05900000
-90.36821124,190.63390000
-90.32821124,186.22390000
-90.28821124,186.22390000
-90.24821124,181.81400000
-90.20821124,181.81400000
-90.16821124,181.81400000
-90.12821124,177.40410000
-90.08821124,177.40410000
-90.04821124,172.99420000
-90.00821125,168.58420000
-89.96821125,168.58420000
-89.92821125,164.17430000
-89.88821125,164.17430000
-89.84821125,159.76440000
-89.80821125,159.76440000
-89.76821125,155.35450000
-89.72821125,150.94450000
-89.68821125,146.53460000
-89.64821125,146.53460000
-89.60821125,146.53460000
-89.56821125,146.53460000
-89.52821125,137.69950000
-89.48821125,137.69950000
-89.44821125,133.28960000
-89.40821125,128.87970000
-89.36821125,128.87970000
-89.32821125,128.87970000
-89.28821125,124.46970000
-89.24821125,120.05980000
-89.20821125,115.64990000
-89.16821125,115.64990000
-89.12821125,111.24000000
-89.08821125,111.24000000
-89.04821125,106.83000000
-89.00821125,106.83000000
-88.96821125,102.42010000
-88.92821125,97.99493000
-88.88821125,97.99493000
-88.84821125,93.58500000
-88.80821125,93.58500000
-88.76821125,89.17508000
-88.72821125,84.76515000
-88.68821125,80.35523000
-88.64821125,80.35523000
-88.60821125,75.94530000
-88.56821125,75.94530000
-88.52821125,71.53539000
-88.48821125,71.53539000
-88.44821125,62.71553000
-88.40821125,62.71553000
-88.36821126,58.30561000
-88.32821126,58.30561000
-88.28821126,53.89569000
-88.24821126,53.89569000
-88.20821126,49.47050000
-88.16821126,45.06058000
-88.12821126,40.65065000
-88.08821126,40.65065000
-88.04821126,36.24073000
-88.00821126,36.24073000
-87.96821126,27.42088000
-87.92821126,27.42088000
-87.88821126,23.01095000
-87.84821126,23.01095000
-87.80821126,18.60103000
-87.76821126,18.60103000
-87.72821126,14.19111000
-87.68821126,9.78118100
-87.64821126,5.37125700
-87.60821126,5.37125700
-87.56821126,0.96133300
-87.52821126,0.96133300
-87.48821126,-7.85851600
-87.44821126,-7.85851600
-87.40821126,-12.26844000
-87.36821126,-12.26844000
-87.32821126,-16.67836000
-87.28821126,-16.67836000
-87.24821126,-21.08829000
-87.20821126,-25.49821000
-87.16821126,-29.90814000
-87.12821126,-29.90814000
-87.08821126,-34.31806000
-87.04821126,-38.72799000
-87.00821126,-38.72799000
-86.96821126,-47.56310000
-86.92821126,-47.56310000
-86.88821126,-47.56310000
-86.84821126,-51.97302000
-86.80821126,-56.38294000
-86.76821126,-60.79287000
-86.72821127,-60.79287000
-86.68821127,-65.20279000
-86.64821127,-65.20279000
-86.60821127,-69.61272000
-86.56821127,-69.61272000
-86.52821127,-78.43256000
-86.48821127,-78.43256000
-86.44821127,-82.84248000
-86.40821127,-82.84248000
-86.36821127,-87.25241000
-86.32821127,-87.25241000
-86.28821127,-91.67760000
-86.24821127,-96.08752000
-86.20821127,-100.49750000
-86.16821127,-100.49750000
-86.12821127,-104.90740000
-86.08821127,-104.90740000
-86.04821127,-104.90740000
-86.00821127,-113.72720000
-85.96821127,-118.13710000
-85.92821127,-118.13710000
-85.88821127,-118.13710000
-85.84821127,-122.54710000
-85.80821127,-126.95700000
-85.76821127,-131.36690000
-85.72821127,-131.36690000
-85.68821127,-135.79210000
-85.64821127,-135.79210000
-85.60821127,-140.20200000
-85.56821127,-140.20200000
-85.52821127,-144.61190000
-85.48821127,-149.02190000
-85.44821127,-149.02190000
-85.40821127,-153.43180000
-85.36821127,-153.43180000
-85.32821127,-157.84170000
-85.28821127,-157.84170000
-85.24821127,-162.25160000
-85.20821127,-166.66160000
-85.16821127,-166.66160000
-85.12821127,-171.07150000
-85.08821128,-171.07150000
-85.04821128,-171.07150000
-85.00821128,-175.48140000
-84.96821128,-179.89130000
-84.92821128,-184.31650000
-84.88821128,-184.31650000
-84.84821128,-188.72640000
-84.80821128,-188.72640000
-84.76821128,-193.13640000
-84.72821128,-193.13640000
-84.68821128,-193.13640000
-84.64821128,-197.54630000
-84.60821128,-201.95620000
-84.56821128,-206.36610000
-84.52821128,-206.36610000
-84.48821128,-206.36610000
-84.44821128,-206.36610000
-84.40821128,-210.77610000
-84.36821128,-210.77610000
-84.32821128,-215.18600000
-84.28821128,-219.59590000
-84.24821128,-219.59590000
-84.20821128,-224.00580000
-84.16821128,-224.00580000
-84.12821128,-224.00580000
-84.08821128,-228.41580000
-84.04821128,-228.41580000
-84.00821128,-232.84100000
-83.96821128,-232.84100000
-83.92821128,-232.84100000
-83.88821128,-237.25090000
-83.84821128,-241.66080000
-83.80821128,-241.66080000
-83.76821128,-241.66080000
-83.72821128,-241.66080000
-83.68821128,-246.07070000
-83.64821128,-246.07070000
-83.60821128,-246.07070000
-83.56821128,-250.48060000
-83.52821128,-254.89060000
-83.48821128,-254.89060000
-83.44821129,-254.89060000
-83.40821129,-259.30050000
-83.36821129,-259.30050000
-83.32821129,-259.30050000
-83.28821129,-263.71040000
-83.24821129,-263.71040000
-83.20821129,-263.71040000
-83.16821129,-268.12040000
-83.12821129,-263.71040000
-83.08821129,-272.53030000
-83.04821129,-272.53030000
-83.00821129,-272.53030000
-82.96821129,-272.53030000
-82.92821129,-276.95550000
-82.88821129,-276.95550000
-82.84821129,-276.95550000
-82.80821129,-276.95550000
-82.76821129,-276.95550000
-82.72821129,-276.95550000
-82.68821129,-281.36540000
-82.64821129,-281.36540000
-82.60821129,-281.36540000
-82.56821129,-281.36540000
-82.52821129,-281.36540000
-82.48821129,-285.77530000
-82.44821129,-285.77530000
-82.40821129,-285.77530000
-82.36821129,-290.18520000
-82.32821129,-290.18520000
-82.28821129,-290.18520000
-82.24821129,-290.18520000
-82.20821129,-294.59520000
-82.16821129,-294.59520000
-82.12821129,-294.59520000
-82.08821129,-294.59520000
-82.04821129,-294.59520000
-82.00821129,-294.59520000
-81.96821129,-294.59520000
-81.92821129,-294.59520000
-81.88821129,-294.59520000
-81.84821129,-294.59520000
-81.80821129,-294.59520000
-81.76821130,-294.59520000
-81.72821130,-294.59520000
-81.68821130,-294.59520000
-81.64821130,-294.59520000
-81.60821130,-294.59520000
-81.56821130,-299.00510000
-81.52821130,-299.00510000
-81.48821130,-294.59520000
-81.44821130,-299.00510000
-81.40821130,-299.00510000
-81.36821130,-299.00510000
-81.32821130,-299.00510000
-81.28821130,-299.00510000
-81.24821130,-299.00510000
-81.20821130,-299.00510000
-81.16821130,-299.00510000
-81.12821130,-299.00510000
-81.08821130,-299.00510000
-81.04821130,-299.00510000
-81.00821130,-299.00510000
-80.96821130,-299.00510000
-80.92821130,-299.00510000
-80.88821130,-299.00510000
-80.84821130,-299.00510000
-80.80821130,-294.59520000
-80.76821130,-294.59520000
-80.72821130,-294.59520000
-80.68821130,-294.59520000
-80.64821130,-294.59520000
-80.60821130,-294.59520000
-80.56821130,-294.59520000
-80.52821130,-294.59520000
-80.48821130,-294.59520000
-80.44821130,-294.59520000
